gene_id	c_exc_s	c_inc_s	c_missing	c_het_calls	c_stop_codon	c_unq_h
PF3D7_1427800	2060	22365	1397	663	0	45
PF3D7_1406500	23982	443	12164	4913	6905	44
PF3D7_0207000	21026	3399	979	6623	13424	19
PF3D7_0619400	9910	14515	8209	1564	137	20
PF3D7_1462300	9680	14745	4927	4752	1	471
PF3D7_0514300	14883	9542	9678	5205	0	762
PF3D7_0935000	1635	22790	1017	617	1	48
PF3D7_0705400	7631	16794	6533	1096	2	69
PF3D7_0520900	4338	20087	3361	976	1	67
PF3D7_1452600	12896	11529	4531	7869	496	2368
PF3D7_0801900	23733	692	23069	653	11	500
PF3D7_1302200	1783	22642	205	1572	6	59
PF3D7_1406400	4990	19435	3328	1662	0	178
PF3D7_0624300	24401	24	621	1174	22606	1
PF3D7_0624500	384	24041	41	343	0	6
PF3D7_1229600	21783	2642	19955	1767	61	431
PF3D7_0303200	17196	7229	14065	3110	21	339
PF3D7_0708700	3746	20679	926	2819	1	52
PF3D7_1362600	4397	20028	1951	1790	656	52
PF3D7_0416100	9122	15303	5489	3633	0	185
PF3D7_1461000	15470	8955	11761	3682	27	85
PF3D7_0523700	9823	14602	3548	5964	311	813
PF3D7_1106100	5777	18648	1096	4089	592	45
PF3D7_1316200	24408	17	996	1418	21994	1
PF3D7_0916000	9601	14824	2352	6565	684	1032
PF3D7_1119400	18409	6016	15270	3139	0	823
PF3D7_0317900	9486	14939	5171	2887	1432	143
PF3D7_0906700	3749	20676	232	3516	1	483
PF3D7_1133900	11121	13304	6435	4574	112	639
PF3D7_0525600	3254	21171	812	2326	116	178
PF3D7_0212300	9925	14500	7209	2189	527	5
PF3D7_1251000	2966	21459	973	1248	745	6
PF3D7_1125700	23813	612	4933	5743	13137	19
PF3D7_1010000	2389	22036	1508	818	63	18
PF3D7_0516500	6074	18351	4522	1063	489	38
PF3D7_0802400	8714	15711	4710	3941	63	375
PF3D7_0914500	24407	18	4045	8283	12079	1
PF3D7_0925300	5336	19089	716	4620	0	184
PF3D7_1107400	4855	19570	1284	3571	0	13
PF3D7_1217400	9166	15259	5125	4041	0	457
PF3D7_0114500	9356	15069	1940	6674	742	215
PF3D7_1145800	8759	15666	1095	7664	0	1389
PF3D7_1127700	4684	19741	1906	2486	292	159
PF3D7_1221600	4800	19625	1236	3564	0	251
PF3D7_0613100	526	23899	214	247	65	7
PF3D7_0815700	2876	21549	1403	1455	18	118
PF3D7_1422400	16346	8079	11162	5182	2	1926
PF3D7_0926800	14062	10363	10588	3474	0	375
PF3D7_0622900	12929	11496	8032	4897	0	889
PF3D7_0811500	7367	17058	3711	3656	0	278
PF3D7_1135400	3049	21376	268	2729	52	45
PF3D7_1035600	7672	16753	5128	2462	82	134
PF3D7_0807300	3013	21412	1578	1318	117	1
PF3D7_0921700	9603	14822	2686	5839	1078	150
PF3D7_0403200	16586	7839	14483	2103	0	227
PF3D7_1308300	728	23697	393	236	99	5
PF3D7_1405700	9246	15179	6385	2861	0	410
PF3D7_1121600	6580	17845	300	5762	518	60
PF3D7_1444300	1976	22449	314	1223	439	31
PF3D7_1323300	5092	19333	2208	2884	0	119
PF3D7_1237000	6628	17797	2429	4049	150	277
PF3D7_0214500	1953	22472	1117	834	2	108
PF3D7_1034900	10634	13791	4821	5813	0	416
PF3D7_0628500	1090	23335	220	870	0	34
PF3D7_0830800	24409	16	11102	5970	7337	0
PF3D7_1028500	13856	10569	7780	6028	48	569
PF3D7_1138500	7216	17209	2644	4572	0	427
PF3D7_0422000	14650	9775	1201	5502	7947	23
PF3D7_0703800	19926	4499	17685	2241	0	332
PF3D7_1476100	4784	19641	380	4404	0	38
PF3D7_1120100	1376	23049	977	383	16	13
PF3D7_1206900	6597	17828	2687	3591	319	301
PF3D7_1442200	8169	16256	4567	3602	0	528
PF3D7_1302000	6435	17990	4127	2224	84	51
PF3D7_1313500	23588	837	3395	6591	13602	196
PF3D7_1107500	2234	22191	982	888	364	9
PF3D7_1032100	11957	12468	5131	6822	4	1696
PF3D7_1012200	9528	14897	499	4908	4121	81
PF3D7_1461200	688	23737	301	387	0	37
PF3D7_1323500	6667	17758	1622	5043	2	248
PF3D7_1116900	15936	8489	1650	2951	11335	4
PF3D7_1242300	1823	22602	784	644	395	12
PF3D7_1018900	13689	10736	4883	8797	9	296
PF3D7_1218300	5191	19234	355	4836	0	149
PF3D7_1410300	21418	3007	19771	1634	13	752
PF3D7_1211900	11193	13232	6456	4736	1	462
PF3D7_1001700	6485	17940	646	5187	674	96
PF3D7_0611900	1859	22566	1174	595	90	16
PF3D7_0728700	24216	209	690	3684	19842	6
PF3D7_1245800	16115	8310	13371	2237	507	108
PF3D7_1409200	2937	21488	999	1259	679	91
PF3D7_1129700	745	23680	163	582	0	38
PF3D7_0501400	24282	143	23942	317	23	21
PF3D7_0619900	862	23563	587	275	0	29
PF3D7_0420300	17207	7218	11837	5367	3	2601
PF3D7_0914400	2157	22268	837	946	374	4
PF3D7_1360400	1728	22697	402	1326	0	208
PF3D7_0419100	3329	21096	543	2412	374	67
PF3D7_1317800	1681	22744	1235	445	1	13
PF3D7_1343200	3276	21149	989	2284	3	218
PF3D7_1243400	4034	20391	308	3726	0	308
PF3D7_0916100	2797	21628	1088	972	737	11
PF3D7_0321500	14198	10227	8469	5726	3	901
PF3D7_1038100	8861	15564	4053	4807	1	498
PF3D7_1344300	10163	14262	3143	6946	74	1079
PF3D7_1019200	2017	22408	70	1941	6	189
PF3D7_0509800	24226	199	12108	4526	7592	32
PF3D7_0621000	5172	19253	1876	3294	2	290
PF3D7_1449700	7303	17122	1713	5589	1	1001
PF3D7_1249800	23604	821	15731	4301	3572	335
PF3D7_1330600	3442	20983	1697	1745	0	97
PF3D7_0110700	8482	15943	835	7046	601	72
PF3D7_1434000	20243	4182	2037	2439	15767	6
PF3D7_1226300	1256	23169	340	916	0	20
PF3D7_1208500	10126	14299	3135	6991	0	1939
PF3D7_0108000	1892	22533	1218	549	125	15
PF3D7_0719100	24409	16	1636	495	22278	0
PF3D7_1459200	7722	16703	1327	6391	4	950
PF3D7_0203000	16453	7972	13059	3392	2	776
PF3D7_0816500	1411	23014	799	579	33	17
PF3D7_0529500	4646	19779	3685	695	266	7
PF3D7_1111900	2421	22004	977	1410	34	56
PF3D7_0205900	12355	12070	8665	1489	2201	111
PF3D7_1424400	7685	16740	2403	1935	3347	21
PF3D7_0319700	12783	11642	6643	5971	169	1489
PF3D7_1129300	11246	13179	5083	6163	0	1181
PF3D7_0917300	3333	21092	1228	2105	0	47
PF3D7_0522200	24215	210	3012	1088	20115	1
PF3D7_0107000	1397	23028	762	465	170	4
PF3D7_0817000	3650	20775	1697	1952	1	80
PF3D7_0215000	12716	11709	7110	5606	0	679
PF3D7_0616100	24408	17	188	4105	20115	1
PF3D7_1135800	1749	22676	296	1452	1	105
PF3D7_1026200	12319	12106	8654	3654	11	243
PF3D7_1360500	24409	16	8530	10790	5089	0
PF3D7_1145600	6561	17864	1166	4723	672	310
PF3D7_1027700	2640	21785	2220	361	59	1
PF3D7_1007600	403	24022	113	290	0	29
PF3D7_1104600	8207	16218	1895	5892	420	494
PF3D7_0216900	16687	7738	12688	3999	0	454
PF3D7_1326300	8752	15673	4053	4648	51	233
PF3D7_1120200	483	23942	258	203	22	4
PF3D7_1412500	8678	15747	631	3023	5024	3
PF3D7_1461400	5185	19240	742	3992	451	18
PF3D7_1364000	3516	20909	687	2829	0	235
PF3D7_1409300	2406	22019	1006	1400	0	91
PF3D7_1137200	6127	18298	1153	4974	0	231
PF3D7_1218900	9306	15119	3779	5527	0	748
PF3D7_1025900	24409	16	5785	5741	12883	0
PF3D7_0318200	15066	9359	10843	4223	0	1297
PF3D7_1348300	11030	13395	4596	5186	1248	408
PF3D7_1221400	8158	16267	2985	5171	2	228
PF3D7_1217100	9326	15099	1592	6191	1543	20
PF3D7_1107200	13310	11115	2484	6345	4481	58
PF3D7_1316100	9880	14545	4104	5776	0	978
PF3D7_0217300	1886	22539	757	992	137	5
PF3D7_1447000	3328	21097	1738	1373	217	11
PF3D7_1336800	1906	22519	826	1080	0	71
PF3D7_0809800	11501	12924	5318	5897	286	330
PF3D7_0527000	10380	14045	8753	1509	118	137
PF3D7_1222900	5049	19376	2294	2142	613	153
PF3D7_1134900	6380	18045	3099	3281	0	321
PF3D7_0723400	9548	14877	4911	4634	3	800
PF3D7_1363800	24220	205	4417	4141	15662	3
PF3D7_1036300	20548	3877	16518	4029	1	402
PF3D7_1341800	6243	18182	903	5229	111	254
PF3D7_1349900	4136	20289	1425	2535	176	73
PF3D7_1120500	5887	18538	4220	1615	52	229
PF3D7_0618900	24408	17	725	3516	20167	1
PF3D7_1239000	4706	19719	2078	2628	0	201
PF3D7_0309200	21844	2581	19171	2666	7	911
PF3D7_0528500	24408	17	2982	3708	17718	1
PF3D7_0716100	14759	9666	10213	4546	0	300
PF3D7_1449900	2725	21700	241	2484	0	240
PF3D7_1425500	1897	22528	540	964	393	42
PF3D7_1028300	2796	21629	658	2134	4	155
PF3D7_0706000	8963	15462	5939	3024	0	128
PF3D7_0904400	846	23579	143	703	0	38
PF3D7_1233800	3473	20952	2601	825	47	47
PF3D7_1433700	9631	14794	3939	5587	105	1186
PF3D7_0719300	7387	17038	4018	3369	0	307
PF3D7_0208000	24406	19	3120	9085	12201	1
PF3D7_0923800	6562	17863	3057	3504	1	131
PF3D7_0811300	11566	12859	7586	3979	1	334
PF3D7_0713800	2356	22069	485	1861	10	36
PF3D7_1118000	3615	20810	292	3105	218	13
PF3D7_1454000	2942	21483	951	1991	0	277
PF3D7_0607300	4102	20323	363	3707	32	104
PF3D7_0519200	10953	13472	2299	3148	5506	5
PF3D7_1018800	5076	19349	1475	3570	31	331
PF3D7_0702500	4724	19701	636	3877	211	99
PF3D7_0109100	7543	16882	5267	2010	266	214
PF3D7_1306900	2583	21842	390	2158	35	201
PF3D7_1123800	8590	15835	3424	5166	0	450
PF3D7_0618200	1263	23162	779	481	3	45
PF3D7_0415400	1381	23044	988	393	0	31
PF3D7_0532300	8363	16062	1509	6772	82	231
PF3D7_1027900	3966	20459	2633	914	419	6
PF3D7_0111900	544	23881	184	283	77	4
PF3D7_1332300	3698	20727	3054	644	0	29
PF3D7_1106200	4459	19966	1552	2823	84	311
PF3D7_0810900	1899	22526	1367	517	15	15
PF3D7_1113100	625	23800	104	521	0	24
PF3D7_0413600	6192	18233	4035	2153	4	8
PF3D7_1128700	6954	17471	1403	5550	1	246
PF3D7_0816100	1972	22453	1048	616	308	23
PF3D7_1404900	1613	22812	489	1124	0	73
PF3D7_1103800	15857	8568	10841	5016	0	1647
PF3D7_0312100	10576	13849	5273	5303	0	343
PF3D7_0918200	3017	21408	1186	1285	546	18
PF3D7_0723000	2458	21967	1861	596	1	55
PF3D7_1316700	7057	17368	2936	2492	1630	103
PF3D7_1029400	3513	20912	1230	2283	0	95
PF3D7_1326900	12291	12134	7848	4443	0	442
PF3D7_0801800	5766	18659	1393	4372	1	374
PF3D7_1337100	3720	20705	2299	912	509	28
PF3D7_1414000	24388	37	1931	1200	21257	1
PF3D7_0627900	2657	21768	1004	1180	473	35
PF3D7_0626900	2406	22019	470	1936	0	159
PF3D7_1234900	1506	22919	1120	331	55	39
PF3D7_1403300	9288	15137	2289	6860	139	667
PF3D7_1418100	13487	10938	7791	5696	0	2239
PF3D7_1129100	8158	16267	2627	5530	1	448
PF3D7_1469000	1880	22545	382	1492	6	84
PF3D7_1231400	8970	15455	4952	3986	32	637
PF3D7_1219000	20187	4238	18656	1477	54	604
PF3D7_0303800	5235	19190	2878	2356	1	209
PF3D7_1307300	5497	18928	2856	2641	0	186
PF3D7_1357300	712	23713	349	349	14	39
PF3D7_1232900	4213	20212	2406	1095	712	10
PF3D7_1471300	11381	13044	3349	4489	3543	256
PF3D7_1441800	1992	22433	929	865	198	68
PF3D7_1005000	7528	16897	2280	5247	1	544
PF3D7_0914100	15142	9283	8217	6925	0	1125
PF3D7_0424000	6541	17884	2405	4017	119	284
PF3D7_0805300	7930	16495	3718	4211	1	508
PF3D7_0417000	3424	21001	712	1224	1488	20
PF3D7_0709200	8655	15770	5313	3320	22	105
PF3D7_0303700	4439	19986	1457	2982	0	198
PF3D7_0604500	15870	8555	8532	7279	59	1232
PF3D7_0919600	3542	20883	2586	955	1	165
PF3D7_1412600	5568	18857	970	4598	0	168
PF3D7_0320000	1662	22763	985	428	249	2
PF3D7_0808300	6303	18122	768	5385	150	34
PF3D7_0531100	11660	12765	4728	6920	12	2694
PF3D7_1102600	7940	16485	2316	5158	466	138
PF3D7_1201400	14054	10371	8479	5563	12	1901
PF3D7_0726500	17099	7326	10994	5990	115	1293
PF3D7_1416300	2782	21643	1254	1408	120	163
PF3D7_1335100	7403	17022	809	6594	0	389
PF3D7_1114600	1961	22464	137	1824	0	188
PF3D7_1002500	951	23474	400	436	115	19
PF3D7_1336300	1704	22721	708	996	0	60
PF3D7_1339700	20771	3654	19119	1652	0	911
PF3D7_1202900	558	23867	214	344	0	5
PF3D7_1452900	2114	22311	506	1608	0	111
PF3D7_0809400	9676	14749	3304	6372	0	700
PF3D7_1411300	6907	17518	1699	4806	402	353
PF3D7_1104500	5275	19150	1715	3559	1	318
PF3D7_1435000	4565	19860	3172	1393	0	169
PF3D7_0527100	1686	22739	928	506	252	4
PF3D7_0909500	9551	14874	7963	1588	0	95
PF3D7_0414500	3019	21406	1247	1558	214	5
PF3D7_0518300	2519	21906	1583	764	172	20
PF3D7_1469400	5945	18480	1724	4216	5	322
PF3D7_0924900	7631	16794	708	3043	3880	12
PF3D7_1463900	20656	3769	3994	6118	10544	1
PF3D7_0821200	2360	22065	1687	673	0	86
PF3D7_1105600	7973	16452	1971	6002	0	536
PF3D7_0816600	9581	14844	6310	3271	0	152
PF3D7_0816200	1024	23401	195	829	0	36
PF3D7_1249700	13397	11028	7536	4322	1539	365
PF3D7_1429900	9680	14745	3290	6300	90	847
PF3D7_1441400	2768	21657	1246	1522	0	81
PF3D7_1308400	24409	16	16507	4475	3427	0
PF3D7_1136800	24408	17	1115	1499	21794	1
PF3D7_0106700	20718	3707	19219	1498	1	629
PF3D7_0606700	9075	15350	3228	5531	316	430
PF3D7_0822200	12142	12283	4028	5870	2244	977
PF3D7_1408000	5911	18514	2409	3501	1	170
PF3D7_1464700	5059	19366	2976	2083	0	45
PF3D7_0112000	2377	22048	1590	695	92	26
PF3D7_1213800	7038	17387	4652	2385	1	174
PF3D7_0622500	3170	21255	750	2420	0	217
PF3D7_1121500	5285	19140	3142	2143	0	156
PF3D7_1420100	9812	14613	3703	6106	3	1211
PF3D7_1428500	10408	14017	3534	5978	896	786
PF3D7_1317700	2055	22370	149	1906	0	65
PF3D7_0906400	5270	19155	1763	3507	0	554
PF3D7_0214600	9762	14663	4405	5357	0	940
PF3D7_1235600	6463	17962	3407	3005	51	28
PF3D7_1455500	9430	14995	3420	5771	239	345
PF3D7_1016200	3487	20938	2471	1016	0	102
PF3D7_1104000	5733	18692	3885	1742	106	212
PF3D7_0408500	10079	14346	8226	1851	2	167
PF3D7_1469100	1564	22861	373	1191	0	124
PF3D7_1238100	2435	21990	1212	1223	0	51
PF3D7_0515400	16947	7478	7578	4098	5271	101
PF3D7_0725300	16903	7522	14458	2406	39	239
PF3D7_0926000	13570	10855	6661	6063	846	608
PF3D7_0910700	8856	15569	4067	4789	0	201
PF3D7_1136500	2258	22167	1352	648	258	1
PF3D7_0911100	7415	17010	2209	4696	510	453
PF3D7_1117600	1744	22681	1282	265	197	6
PF3D7_0711200	10483	13942	3704	6779	0	1190
PF3D7_1236600	1826	22599	440	904	482	33
PF3D7_0514500	14544	9881	480	4002	10062	5
PF3D7_1206500	15826	8599	13419	2407	0	177
PF3D7_1129400	3995	20430	1171	2822	2	272
PF3D7_1130500	22667	1758	4362	8442	9863	50
PF3D7_0310400	8172	16253	4671	3501	0	388
PF3D7_0317400	3814	20611	808	2411	595	37
PF3D7_1350800	1606	22819	440	1163	3	114
PF3D7_1236200	19567	4858	17391	2173	3	423
PF3D7_0908700	24407	18	2152	2180	20075	1
PF3D7_1413500	2268	22157	622	1646	0	98
PF3D7_1123600	5721	18704	2907	2813	1	279
PF3D7_1249500	6249	18176	4784	1136	329	10
PF3D7_0818800	6865	17560	2088	4777	0	104
PF3D7_1443500	4019	20406	1511	2508	0	334
PF3D7_1308200	12305	12120	7168	5137	0	1084
PF3D7_0102300	2287	22138	857	948	482	31
PF3D7_1248200	4549	19876	3270	1279	0	141
PF3D7_0629100	7097	17328	2807	4290	0	111
PF3D7_0323600	8259	16166	2538	4712	1009	114
PF3D7_1115100	8503	15922	2464	2824	3215	3
PF3D7_0907700	3135	21290	958	2177	0	41
PF3D7_0322200	14808	9617	2645	6133	6030	59
PF3D7_1469600	24403	22	6744	6405	11254	6
PF3D7_1105700	5898	18527	2226	3672	0	137
PF3D7_1146800	16498	7927	8840	6456	1202	1444
PF3D7_0504300	3292	21133	1847	1073	372	20
PF3D7_1323800	11274	13151	5114	6147	13	734
PF3D7_0104600	16182	8243	12554	3628	0	620
PF3D7_1458700	2458	21967	1338	1107	13	39
PF3D7_1312900	9831	14594	4540	5253	38	610
PF3D7_1020500	3183	21242	966	2217	0	179
PF3D7_0908800	3599	20826	1006	2533	60	235
PF3D7_1467400	5143	19282	2948	2195	0	73
PF3D7_1368800	12915	11510	6614	6296	5	1972
PF3D7_1434900	4978	19447	2415	1595	968	84
PF3D7_1356400	6595	17830	2650	3944	1	548
PF3D7_1455600	12898	11527	6363	6535	0	623
PF3D7_0621350	1876	22549	908	755	213	13
PF3D7_1317600	5246	19179	1545	3480	221	264
PF3D7_1203600	2513	21912	1385	972	156	28
PF3D7_0424900	6135	18290	843	5066	226	139
PF3D7_0620000	19130	5295	16895	2235	0	103
PF3D7_1333000	3429	20996	1421	1194	814	11
PF3D7_1034100	1677	22748	681	593	403	6
PF3D7_0831400	8522	15903	2259	5471	793	331
PF3D7_1108700	3468	20957	1692	1776	0	120
PF3D7_0902000	9515	14910	1002	6227	2286	294
PF3D7_1209700	7186	17239	1767	4928	491	23
PF3D7_1009600	14924	9501	10410	4514	0	146
PF3D7_0824600	1889	22536	517	1026	346	32
PF3D7_0415500	2152	22273	1313	592	247	16
PF3D7_1319500	187	24238	24	163	0	26
PF3D7_0923300	8768	15657	6104	2664	0	211
